item_name,item_price
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Chips and Guacamole,4.45
Canned Soda,4.36
Chips,4.3
Chips,4.3
Chips,4.3
Chips,4.3
Chips,4.3
Chips,4.3
Chips,4.3
Chips,4.3
Chips,4.3
Chips,4.3
Chips,4.3
Chips,4.3
Chips,4.3
Chips,4.3
Chips,4.3
Chips,4.3
Chips,4.3
Chips and Guacamole,4.0
Chips and Guacamole,4.0
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.99
Chips and Guacamole,3.89
Chips and Guacamole,3.89
Chips and Guacamole,3.89
Chips and Guacamole,3.89
Chips and Guacamole,3.89
Chips and Guacamole,3.89
Canned Soft Drink,3.75
Canned Soft Drink,3.75
Canned Soft Drink,3.75
Canned Soft Drink,3.75
Canned Soft Drink,3.75
Canned Soft Drink,3.75
Canned Soft Drink,3.75
Nantucket Nectar,3.39
Nantucket Nectar,3.39
Nantucket Nectar,3.39
Nantucket Nectar,3.39
Izze,3.39
Nantucket Nectar,3.39
Izze,3.39
Nantucket Nectar,3.39
Izze,3.39
Izze,3.39
Izze,3.39
Izze,3.39
Nantucket Nectar,3.39
Izze,3.39
Izze,3.39
Nantucket Nectar,3.39
Nantucket Nectar,3.39
Nantucket Nectar,3.39
Izze,3.39
Izze,3.39
Izze,3.39
Izze,3.39
Izze,3.39
Nantucket Nectar,3.39
Nantucket Nectar,3.39
Izze,3.39
Nantucket Nectar,3.39
Nantucket Nectar,3.39
Nantucket Nectar,3.39
Nantucket Nectar,3.39
Izze,3.39
Nantucket Nectar,3.39
Nantucket Nectar,3.39
Izze,3.39
Nantucket Nectar,3.39
Izze,3.39
Nantucket Nectar,3.39
Nantucket Nectar,3.39
Izze,3.39
Nantucket Nectar,3.39
Nantucket Nectar,3.39
Nantucket Nectar,3.39
Izze,3.39
Nantucket Nectar,3.39
Izze,3.39
Bottled Water,3.27
Bottled Water,3.27
Chips and Mild Fresh Tomato Salsa,3.0
Bottled Water,3.0
Bottled Water,3.0
Bottled Water,3.0
Bottled Water,3.0
Bottled Water,3.0
Bottled Water,3.0
Bottled Water,3.0
Bottled Water,3.0
Bottled Water,3.0
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Roasted Chili Corn Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Chips and Tomatillo Green Chili Salsa,2.95
Chips and Fresh Tomato Salsa,2.95
Chips and Tomatillo Red Chili Salsa,2.95
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Canned Soft Drink,2.5
Chips and Fresh Tomato Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Tomatillo-Red Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Fresh Tomato Salsa,2.39
Chips and Roasted Chili-Corn Salsa,2.39
Chips and Tomatillo-Green Chili Salsa,2.39
Chips and Fresh Tomato Salsa,2.29
Chips and Fresh Tomato Salsa,2.29
Chips and Fresh Tomato Salsa,2.29
Canned Soda,2.18
Canned Soda,2.18
Canned Soda,2.18
Canned Soda,2.18
Canned Soda,2.18
Canned Soda,2.18
Canned Soda,2.18
Canned Soda,2.18
Canned Soda,2.18
Canned Soda,2.18
Canned Soda,2.18
Bottled Water,2.18
Bottled Water,2.18
Canned Soda,2.18
Canned Soda,2.18
Canned Soda,2.18
Canned Soda,2.18
Canned Soda,2.18
Canned Soda,2.18
Canned Soda,2.18
Canned Soda,2.18
Bottled Water,2.18
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
